id_conf,run_id,mutation,neighbor,H,stop,nb solutions,hv,spacing,duration_batch
188,3,0.4,0.2,25,500,376,0.6090057849567839,0.05597878936864194,230.1633586883545
188,4,0.4,0.2,25,500,218,0.6109367881458974,0.06265654028298256,230.1633586883545
194,0,0.1,0.1,8,1000,191,0.5964159919591475,0.06937899188411845,86.78584251403808
194,1,0.1,0.1,8,1000,81,0.5919414100043304,0.09258510691424793,86.78584251403808
194,2,0.1,0.1,8,1000,53,0.5705235693319766,0.10739959109256031,86.78584251403808
194,3,0.1,0.1,8,1000,46,0.5745575252971722,0.12736601560436794,86.78584251403808
194,4,0.1,0.1,8,1000,59,0.5784093310609637,0.12302435172177681,86.78584251403808
200,0,0.2,0.2,8,1000,217,0.6125260145011722,0.06465563451570605,39.4588360786438
200,1,0.2,0.2,8,1000,83,0.5855550134492404,0.09503331236869016,39.4588360786438
200,2,0.2,0.2,8,1000,200,0.5863958641918992,0.07486252404606433,39.4588360786438
200,3,0.2,0.2,8,1000,104,0.6028645545077651,0.06665461232279571,39.4588360786438
200,4,0.2,0.2,8,1000,257,0.5866617344016667,0.060706114324051576,39.4588360786438
196,0,0.1,0.2,8,1000,92,0.5951414274671837,0.10290720041384703,87.54613070487976
196,1,0.1,0.2,8,1000,52,0.5874116198919015,0.12795963594701293,87.54613070487976
196,2,0.1,0.2,8,1000,161,0.6048474561394578,0.06756234825581194,87.54613070487976
196,3,0.1,0.2,8,1000,136,0.6082625898687734,0.07864797668935523,87.54613070487976
196,4,0.1,0.2,8,1000,119,0.5951557379694037,0.07841857118048241,87.54613070487976
198,0,0.2,0.1,8,1000,238,0.5976072926613192,0.05963129198318773,77.5784686088562
198,1,0.2,0.1,8,1000,148,0.5759279494696219,0.0756279729749049,77.5784686088562
198,2,0.2,0.1,8,1000,29,0.5334734015922382,0.13192854836768508,77.5784686088562
198,3,0.2,0.1,8,1000,99,0.5968976028165084,0.10098690558276943,77.5784686088562
198,4,0.2,0.1,8,1000,168,0.6191931144202711,0.07791031759362764,77.5784686088562
197,0,0.2,0.05,8,1000,109,0.6067511986953069,0.07161287610611572,87.15643653869628
197,1,0.2,0.05,8,1000,141,0.599403198662954,0.08755046748625579,87.15643653869628
197,2,0.2,0.05,8,1000,54,0.5890022364302412,0.10422438128903058,87.15643653869628
197,3,0.2,0.05,8,1000,79,0.5664777205869821,0.10721233230343472,87.15643653869628
197,4,0.2,0.05,8,1000,143,0.6120942646075559,0.07445685393873445,87.15643653869628
203,0,0.4,0.15,8,1000,88,0.5952923308093693,0.08979185853935097,39.95825748443603
203,1,0.4,0.15,8,1000,199,0.6093843469236143,0.05447557712531585,39.95825748443603
203,2,0.4,0.15,8,1000,203,0.6225643465950066,0.06044925464354054,39.95825748443603
203,3,0.4,0.15,8,1000,126,0.5981306567481564,0.08471616540385661,39.95825748443603
203,4,0.4,0.15,8,1000,140,0.6000521768894296,0.06631279339375407,39.95825748443603
199,0,0.2,0.15,8,1000,66,0.5570518963733206,0.09363177207691054,88.20626626014709
199,1,0.2,0.15,8,1000,69,0.5868593573184056,0.09329065039676947,88.20626626014709
199,2,0.2,0.15,8,1000,211,0.6071588102548165,0.062214609730713764,88.20626626014709
199,3,0.2,0.15,8,1000,107,0.5965806039029365,0.08027438473998502,88.20626626014709
199,4,0.2,0.15,8,1000,189,0.5953362214348531,0.060773464562680034,88.20626626014709
201,0,0.4,0.05,8,1000,219,0.6180265628096888,0.0660713804968854,78.70672492980957
201,1,0.4,0.05,8,1000,227,0.6278023033682566,0.061999056869703986,78.70672492980957
201,2,0.4,0.05,8,1000,256,0.6058552886042905,0.06180928176764706,78.70672492980957
201,3,0.4,0.05,8,1000,133,0.6251106049225761,0.07778802215234457,78.70672492980957
201,4,0.4,0.05,8,1000,243,0.6339899657759729,0.06123625198137982,78.70672492980957
189,0,0.5,0.05,25,500,180,0.6065716858874388,0.06769759149427873,337.4011783123016
189,1,0.5,0.05,25,500,167,0.6059096942925879,0.07214277789068885,337.4011783123016
189,2,0.5,0.05,25,500,248,0.6069287049382424,0.04545315268796506,337.4011783123016
189,3,0.5,0.05,25,500,58,0.5817158588812364,0.1115831110515096,337.4011783123016
189,4,0.5,0.05,25,500,157,0.6036744424373551,0.08480698865355431,337.4011783123016
202,0,0.4,0.1,8,1000,176,0.6165325210295454,0.06079067155446791,86.96812672615052
202,1,0.4,0.1,8,1000,61,0.5901406458407624,0.10258497163009099,86.96812672615052
202,2,0.4,0.1,8,1000,105,0.5998268586804768,0.09237833978369224,86.96812672615052
202,3,0.4,0.1,8,1000,217,0.6126745165955709,0.05441258975102297,86.96812672615052
202,4,0.4,0.1,8,1000,86,0.5915344109848254,0.09217753044393277,86.96812672615052
207,0,0.5,0.15,8,1000,161,0.6022824967380178,0.070657778927029,43.549125814437865
207,1,0.5,0.15,8,1000,363,0.6188807946509488,0.04947542993678964,43.549125814437865
207,2,0.5,0.15,8,1000,148,0.615725357962278,0.05535326204775679,43.549125814437865
207,3,0.5,0.15,8,1000,254,0.6190251197688136,0.05992060297913493,43.549125814437865
207,4,0.5,0.15,8,1000,180,0.6080717038846827,0.059069400101551706,43.549125814437865
205,0,0.5,0.05,8,1000,46,0.5912366781890425,0.14660585957002803,71.48533725738525
205,1,0.5,0.05,8,1000,319,0.6305078164256703,0.058079366457999,71.48533725738525
205,2,0.5,0.05,8,1000,156,0.6095189722611456,0.06658340670657521,71.48533725738525
205,3,0.5,0.05,8,1000,173,0.6322450330580149,0.06772873540441579,71.48533725738525
205,4,0.5,0.05,8,1000,197,0.6192223671278173,0.06709670491255011,71.48533725738525
204,0,0.4,0.2,8,1000,188,0.6334596895363049,0.06565863701831269,87.74389472007752
204,1,0.4,0.2,8,1000,154,0.6147227411913156,0.07180801695424209,87.74389472007752
204,2,0.4,0.2,8,1000,73,0.5756036158752583,0.12269944550292926,87.74389472007752
204,3,0.4,0.2,8,1000,432,0.6234475626748641,0.04506491569929292,87.74389472007752
204,4,0.4,0.2,8,1000,267,0.619638436008142,0.05605685037033735,87.74389472007752
206,0,0.5,0.1,8,1000,98,0.6006854202122639,0.0843469034595437,88.24248723983764
206,1,0.5,0.1,8,1000,101,0.5958366874494984,0.07915310351535107,88.24248723983764
206,2,0.5,0.1,8,1000,160,0.6068408717603067,0.06687964128448382,88.24248723983764
206,3,0.5,0.1,8,1000,121,0.5992767462694709,0.07622265511517225,88.24248723983764
206,4,0.5,0.1,8,1000,122,0.6004656463152896,0.08005712400018626,88.24248723983764
190,0,0.5,0.1,25,500,286,0.6171715650587475,0.049552742782893906,358.5197021484375
190,1,0.5,0.1,25,500,253,0.6104164633470851,0.057821986597511144,358.5197021484375
190,2,0.5,0.1,25,500,186,0.6030712568155437,0.07064837575830757,358.5197021484375
190,3,0.5,0.1,25,500,213,0.6156135954622685,0.06019300460751359,358.5197021484375
190,4,0.5,0.1,25,500,208,0.6093153156469361,0.06541399226969115,358.5197021484375
208,0,0.5,0.2,8,1000,122,0.6029385582264691,0.06450652038831042,88.78125910758972
208,1,0.5,0.2,8,1000,343,0.6253204953809528,0.046469245906896745,88.78125910758972
208,2,0.5,0.2,8,1000,368,0.6252573795596061,0.05294821165856932,88.78125910758972
208,3,0.5,0.2,8,1000,239,0.6178013153842934,0.06407054459898212,88.78125910758972
208,4,0.5,0.2,8,1000,92,0.6005263738475003,0.09072485957431349,88.78125910758972
209,0,0.1,0.05,10,1000,191,0.5625589695497019,0.09036631411087806,110.36289649009704
209,1,0.1,0.05,10,1000,80,0.580706141867476,0.0879522017798575,110.36289649009704
209,2,0.1,0.05,10,1000,195,0.5818016428853916,0.06478654646073753,110.36289649009704
209,3,0.1,0.05,10,1000,92,0.5761952800933191,0.09060532849743762,110.36289649009704
209,4,0.1,0.05,10,1000,178,0.5892879358047051,0.07524896526335383,110.36289649009704
212,0,0.1,0.2,10,1000,81,0.572467565538794,0.0897290422187214,91.77570323944092
212,1,0.1,0.2,10,1000,210,0.6044432090225547,0.055006339441308054,91.77570323944092
212,2,0.1,0.2,10,1000,220,0.6087137233772741,0.0686473356263987,91.77570323944092
212,3,0.1,0.2,10,1000,80,0.5778197609188062,0.08469741641910147,91.77570323944092
212,4,0.1,0.2,10,1000,169,0.5951011244850968,0.07603390957200978,91.77570323944092
211,0,0.1,0.15,10,1000,118,0.5856517154730825,0.09447479409928958,121.6462996006012
211,1,0.1,0.15,10,1000,106,0.593740795179569,0.09906046575615454,121.6462996006012
211,2,0.1,0.15,10,1000,128,0.591344004245215,0.0793850721350513,121.6462996006012
211,3,0.1,0.15,10,1000,161,0.6084144077953162,0.06872466086625874,121.6462996006012
211,4,0.1,0.15,10,1000,383,0.6041494644882703,0.05281764279079582,121.6462996006012
191,0,0.5,0.15,25,500,286,0.6133466696568481,0.05060733299550482,361.284898853302
191,1,0.5,0.15,25,500,193,0.6002437934066235,0.06677308208793621,361.284898853302
191,2,0.5,0.15,25,500,261,0.6145276159982609,0.05346892958392292,361.284898853302
191,3,0.5,0.15,25,500,211,0.6120915526861648,0.06270359654055324,361.284898853302
191,4,0.5,0.15,25,500,311,0.6181068246766649,0.06145758922593719,361.284898853302
213,0,0.2,0.05,10,1000,158,0.5860558225081358,0.07549095458859109,110.30831332206726
213,1,0.2,0.05,10,1000,349,0.596911790900487,0.05296494280672178,110.30831332206726
213,2,0.2,0.05,10,1000,200,0.5953773057686444,0.07676950981893951,110.30831332206726
213,3,0.2,0.05,10,1000,72,0.554615568836864,0.10096111007136371,110.30831332206726
213,4,0.2,0.05,10,1000,328,0.6162471112156845,0.06489506632913511,110.30831332206726
210,0,0.1,0.1,10,1000,68,0.578018248442018,0.08305200080667118,128.78045959472655
210,1,0.1,0.1,10,1000,68,0.5557495298113256,0.09161149594113595,128.78045959472655
210,2,0.1,0.1,10,1000,79,0.578519631591199,0.11702388917932116,128.78045959472655
210,3,0.1,0.1,10,1000,292,0.6024990404603666,0.05393584940467014,128.78045959472655
210,4,0.1,0.1,10,1000,98,0.5825090070268895,0.08843381484627763,128.78045959472655
214,0,0.2,0.1,10,1000,186,0.6065576670531246,0.06219367936297895,114.75944757461548
214,1,0.2,0.1,10,1000,161,0.5868477691326645,0.06326512861119886,114.75944757461548
214,2,0.2,0.1,10,1000,234,0.610213761283604,0.053290574779541806,114.75944757461548
214,3,0.2,0.1,10,1000,164,0.5970060291643444,0.06434815028927295,114.75944757461548
214,4,0.2,0.1,10,1000,253,0.6070394982697017,0.05891327064319961,114.75944757461548
192,0,0.5,0.2,25,500,230,0.6128071818244295,0.0580392040924081,370.7502399921417
192,1,0.5,0.2,25,500,225,0.6087489796424297,0.0684865844837448,370.7502399921417
192,2,0.5,0.2,25,500,205,0.6131749549206149,0.061561790777798116,370.7502399921417
192,3,0.5,0.2,25,500,277,0.6028669551794522,0.06534844242277489,370.7502399921417
192,4,0.5,0.2,25,500,366,0.6071243528845046,0.04875402916087122,370.7502399921417
216,0,0.2,0.2,10,1000,102,0.5924270914455259,0.10120024023721896,110.19492745399475
216,1,0.2,0.2,10,1000,183,0.6076526150801073,0.05971473316494094,110.19492745399475
216,2,0.2,0.2,10,1000,119,0.5984885239309052,0.07452938177219147,110.19492745399475
216,3,0.2,0.2,10,1000,142,0.5935990610499288,0.07907547466156636,110.19492745399475
216,4,0.2,0.2,10,1000,55,0.5928906328161494,0.09969686692598077,110.19492745399475
217,0,0.4,0.05,10,1000,174,0.5880200668740736,0.08108505765009033,110.0021017551422
217,1,0.4,0.05,10,1000,184,0.6287323826480361,0.06786128976789316,110.0021017551422
217,2,0.4,0.05,10,1000,229,0.6020045697580142,0.0663638368075676,110.0021017551422
217,3,0.4,0.05,10,1000,228,0.6074362316922867,0.06733066603803842,110.0021017551422
217,4,0.4,0.05,10,1000,247,0.6127032747572071,0.05947557155131017,110.0021017551422
215,0,0.2,0.15,10,1000,114,0.6140153155523073,0.07215190578367166,130.1163954257965
215,1,0.2,0.15,10,1000,146,0.5897622848261957,0.07320797071318332,130.1163954257965
215,2,0.2,0.15,10,1000,77,0.5897594059072678,0.10805987385771439,130.1163954257965
215,3,0.2,0.15,10,1000,159,0.5938465041328321,0.055689539714322576,130.1163954257965
215,4,0.2,0.15,10,1000,174,0.6095600372342013,0.05983185592475941,130.1163954257965
218,0,0.4,0.1,10,1000,155,0.6098656535096005,0.07172323487900817,101.86572580337524
218,1,0.4,0.1,10,1000,163,0.6137153753421916,0.05450536400149412,101.86572580337524
218,2,0.4,0.1,10,1000,119,0.5983664723227236,0.07235828528759788,101.86572580337524
218,3,0.4,0.1,10,1000,224,0.6229275509381512,0.0635603918917568,101.86572580337524
218,4,0.4,0.1,10,1000,171,0.6209826178607682,0.07168942450453321,101.86572580337524
219,0,0.4,0.15,10,1000,284,0.6195892047929303,0.05062243947016067,95.06230735778809
219,1,0.4,0.15,10,1000,175,0.6103398183371158,0.08478454648225689,95.06230735778809
219,2,0.4,0.15,10,1000,143,0.6132252260847367,0.07330104832290556,95.06230735778809
219,3,0.4,0.15,10,1000,156,0.6089046292268481,0.05773517571456719,95.06230735778809
219,4,0.4,0.15,10,1000,145,0.6101781817231711,0.06867460720386795,95.06230735778809
220,0,0.4,0.2,10,1000,117,0.5653828403798659,0.10000692642043803,118.70214629173279
220,1,0.4,0.2,10,1000,89,0.6004865845503832,0.07019413165935129,118.70214629173279
220,2,0.4,0.2,10,1000,82,0.5959205811577336,0.0934394422187719,118.70214629173279
220,3,0.4,0.2,10,1000,115,0.5986775105317613,0.06636148154989771,118.70214629173279
220,4,0.4,0.2,10,1000,97,0.5944739531543843,0.08035938363354846,118.70214629173279
221,0,0.5,0.05,10,1000,251,0.607418668678442,0.06291065604925145,128.45625519752502
221,1,0.5,0.05,10,1000,147,0.5965902164259993,0.09180437747506967,128.45625519752502
221,2,0.5,0.05,10,1000,165,0.5748204817609142,0.06850589417613193,128.45625519752502
221,3,0.5,0.05,10,1000,220,0.6001602450354421,0.06322116061615658,128.45625519752502
221,4,0.5,0.05,10,1000,311,0.618906474554284,0.059104384502981,128.45625519752502
222,0,0.5,0.1,10,1000,153,0.6244407110235949,0.08147478936036913,127.95000267028809
222,1,0.5,0.1,10,1000,108,0.6059539787683023,0.08831949087666134,127.95000267028809
222,2,0.5,0.1,10,1000,206,0.6220627639502349,0.05596840671089725,127.95000267028809
222,3,0.5,0.1,10,1000,199,0.6086673591912546,0.05932787956127207,127.95000267028809
222,4,0.5,0.1,10,1000,169,0.6112117128131533,0.06658727233295973,127.95000267028809
223,0,0.5,0.15,10,1000,234,0.6317918139066809,0.06012377884078219,128.93438081741334
223,1,0.5,0.15,10,1000,61,0.5972125155306222,0.07995785976854547,128.93438081741334
223,2,0.5,0.15,10,1000,154,0.6052115175166812,0.05599802084671356,128.93438081741334
223,3,0.5,0.15,10,1000,92,0.6000889479395576,0.08670971111926533,128.93438081741334
223,4,0.5,0.15,10,1000,346,0.6355047714525174,0.049723145422095064,128.93438081741334
224,0,0.5,0.2,10,1000,158,0.5996958293106834,0.08195224040847209,116.97441158294677
224,1,0.5,0.2,10,1000,170,0.621030537030887,0.07743564969939752,116.97441158294677
224,2,0.5,0.2,10,1000,194,0.6174374945341592,0.05791893117593578,116.97441158294677
224,3,0.5,0.2,10,1000,319,0.6179690692911017,0.052276369045762404,116.97441158294677
224,4,0.5,0.2,10,1000,271,0.6165344061037584,0.05222890760608748,116.97441158294677
229,0,0.2,0.05,15,1000,227,0.6196903964408383,0.06637558216310548,169.39225354194642
229,1,0.2,0.05,15,1000,158,0.599952537067717,0.05873126248777722,169.39225354194642
229,2,0.2,0.05,15,1000,165,0.6125057748277881,0.08325958769473876,169.39225354194642
229,3,0.2,0.05,15,1000,141,0.5966235251700378,0.07658904743627677,169.39225354194642
229,4,0.2,0.05,15,1000,86,0.5869935359904845,0.09258534642977104,169.39225354194642
227,0,0.1,0.15,15,1000,221,0.6052723363007302,0.06284628976363885,203.1101531982422
227,1,0.1,0.15,15,1000,337,0.6063400469542215,0.06087766639793175,203.1101531982422
227,2,0.1,0.15,15,1000,221,0.6045150891627501,0.07064543159614195,203.1101531982422
227,3,0.1,0.15,15,1000,144,0.5933868743559497,0.08076857194720213,203.1101531982422
227,4,0.1,0.15,15,1000,98,0.5596683627368874,0.10410402272010608,203.1101531982422
225,0,0.1,0.05,15,1000,189,0.6152831884982478,0.06382364884268192,265.4906662940979
225,1,0.1,0.05,15,1000,139,0.5979485060429983,0.08055977075794306,265.4906662940979
225,2,0.1,0.05,15,1000,160,0.5710346307202921,0.08847052311319954,265.4906662940979
225,3,0.1,0.05,15,1000,62,0.5812422919667433,0.11702887227607327,265.4906662940979
225,4,0.1,0.05,15,1000,93,0.6012983010911832,0.10887125750074109,265.4906662940979
231,0,0.2,0.15,15,1000,224,0.5994101439183002,0.058273897864114986,179.74088935852052
231,1,0.2,0.15,15,1000,287,0.6182501905636758,0.059964312867069484,179.74088935852052
231,2,0.2,0.15,15,1000,179,0.6017388432001208,0.06724792446509865,179.74088935852052
231,3,0.2,0.15,15,1000,184,0.6076602971137837,0.0626212469357733,179.74088935852052
231,4,0.2,0.15,15,1000,308,0.6166076453465698,0.05634226942937582,179.74088935852052
226,0,0.1,0.1,15,1000,247,0.6002960470683196,0.0656003623686221,260.85802817344666
226,1,0.1,0.1,15,1000,83,0.5911770122889054,0.07953971374826631,260.85802817344666
226,2,0.1,0.1,15,1000,323,0.5999272281644338,0.06153338772801496,260.85802817344666
226,3,0.1,0.1,15,1000,263,0.5980180551126251,0.059033883743769756,260.85802817344666
226,4,0.1,0.1,15,1000,65,0.5827146332728431,0.10389741185751641,260.85802817344666
230,0,0.2,0.1,15,1000,251,0.6126103614124376,0.051992474367522266,240.84456634521484
230,1,0.2,0.1,15,1000,239,0.6075096550759225,0.06689105736969127,240.84456634521484
230,2,0.2,0.1,15,1000,168,0.5862939754320348,0.07673335061029324,240.84456634521484
230,3,0.2,0.1,15,1000,148,0.6089176524538751,0.0801064980405654,240.84456634521484
230,4,0.2,0.1,15,1000,185,0.6025529523463712,0.06820592824501624,240.84456634521484
228,0,0.1,0.2,15,1000,295,0.610702669693519,0.05759747490668844,271.5486424446106
228,1,0.1,0.2,15,1000,246,0.6049619505322982,0.05724235503692211,271.5486424446106
228,2,0.1,0.2,15,1000,65,0.5699269367715122,0.11343821861352693,271.5486424446106
228,3,0.1,0.2,15,1000,233,0.5967849636078649,0.06710203073768821,271.5486424446106
228,4,0.1,0.2,15,1000,123,0.5939472928520547,0.10479704208795915,271.5486424446106
235,0,0.4,0.15,15,1000,313,0.6343692606439516,0.044575799928395166,254.06514649391175
235,1,0.4,0.15,15,1000,579,0.637967665279541,0.04479990354121577,254.06514649391175
235,2,0.4,0.15,15,1000,126,0.601066688901754,0.07605393615616975,254.06514649391175
235,3,0.4,0.15,15,1000,288,0.6115162643360152,0.062163001853474335,254.06514649391175
235,4,0.4,0.15,15,1000,470,0.6258177476820385,0.04851276968589171,254.06514649391175
234,0,0.4,0.1,15,1000,269,0.6057657607917513,0.06525341051791846,262.531369304657
234,1,0.4,0.1,15,1000,253,0.624895187622245,0.0593640612963443,262.531369304657
234,2,0.4,0.1,15,1000,117,0.6257810436843853,0.07996673563313372,262.531369304657
234,3,0.4,0.1,15,1000,395,0.639120868086976,0.043524938124362166,262.531369304657
234,4,0.4,0.1,15,1000,234,0.6282883069595275,0.061873335653307715,262.531369304657
233,0,0.4,0.05,15,1000,435,0.6453184395452102,0.05399707751555633,269.0368315696716
233,1,0.4,0.05,15,1000,177,0.6086042495111535,0.0796982260167439,269.0368315696716
233,2,0.4,0.05,15,1000,192,0.6006467938644244,0.0724703956733048,269.0368315696716
233,3,0.4,0.05,15,1000,176,0.6028486628887312,0.07481795539062377,269.0368315696716
233,4,0.4,0.05,15,1000,116,0.6109198249090174,0.06932845610220759,269.0368315696716
232,0,0.2,0.2,15,1000,246,0.6131446672316685,0.05588378721153615,274.2319468021393
232,1,0.2,0.2,15,1000,298,0.60705288548674,0.0626816776459825,274.2319468021393
232,2,0.2,0.2,15,1000,351,0.6045807829022987,0.05145213415842589,274.2319468021393
232,3,0.2,0.2,15,1000,142,0.5949941562440141,0.06886901564414045,274.2319468021393
232,4,0.2,0.2,15,1000,98,0.5967681811941673,0.08949817564834596,274.2319468021393
237,0,0.5,0.05,15,1000,179,0.6120445500060853,0.06381465437543409,216.8775278568268
237,1,0.5,0.05,15,1000,344,0.6317491763579104,0.05521608262908766,216.8775278568268
237,2,0.5,0.05,15,1000,294,0.6257092392897432,0.05858910536426696,216.8775278568268
237,3,0.5,0.05,15,1000,241,0.6118241314239078,0.054014179637223235,216.8775278568268
237,4,0.5,0.05,15,1000,76,0.5840088566053265,0.0946508493665997,216.8775278568268
236,0,0.4,0.2,15,1000,419,0.6315539467626017,0.04820414095112013,238.48768134117125
236,1,0.4,0.2,15,1000,230,0.6102320781659583,0.055889598533052316,238.48768134117125
236,2,0.4,0.2,15,1000,224,0.6032905154251057,0.05544487501011892,238.48768134117125
236,3,0.4,0.2,15,1000,248,0.6119183187645546,0.06084567339714806,238.48768134117125
236,4,0.4,0.2,15,1000,353,0.6232309898845356,0.043424212213512996,238.48768134117125
239,0,0.5,0.15,15,1000,342,0.6144990664249119,0.051944816774940984,192.89793906211852
239,1,0.5,0.15,15,1000,356,0.6280203188421304,0.04778673560583027,192.89793906211852
239,2,0.5,0.15,15,1000,261,0.6146301615584656,0.05326272839427635,192.89793906211852
239,3,0.5,0.15,15,1000,244,0.6307004833523792,0.05354627763006312,192.89793906211852
239,4,0.5,0.15,15,1000,192,0.610741842560049,0.06543839793145848,192.89793906211852
238,0,0.5,0.1,15,1000,172,0.5953633420876573,0.06848442802858305,267.2457715511322
238,1,0.5,0.1,15,1000,199,0.5962430336186932,0.061016979995073495,267.2457715511322
238,2,0.5,0.1,15,1000,149,0.5962527591273463,0.0697709223134227,267.2457715511322
238,3,0.5,0.1,15,1000,96,0.6139575902611573,0.08672839807904502,267.2457715511322
238,4,0.5,0.1,15,1000,218,0.6231701873068152,0.05972065486770491,267.2457715511322
240,0,0.5,0.2,15,1000,354,0.6299287661931211,0.054887303786692675,262.3721326351166
240,1,0.5,0.2,15,1000,275,0.605955525216003,0.0490596841969441,262.3721326351166
240,2,0.5,0.2,15,1000,265,0.6031302039175753,0.06742132172734343,262.3721326351166
240,3,0.5,0.2,15,1000,253,0.6260601062203667,0.053577154714837705,262.3721326351166
240,4,0.5,0.2,15,1000,183,0.5951834141415516,0.06943594691345406,262.3721326351166
241,0,0.1,0.05,25,1000,240,0.5978049878846888,0.05692566100046381,528.1830511569976
241,1,0.1,0.05,25,1000,137,0.5933600424729353,0.07879133047789662,528.1830511569976
241,2,0.1,0.05,25,1000,174,0.6019988474835746,0.08212230911527538,528.1830511569976
241,3,0.1,0.05,25,1000,252,0.6044353080718744,0.058757953950087025,528.1830511569976
241,4,0.1,0.05,25,1000,338,0.6204639101017723,0.05742835573785889,528.1830511569976
243,0,0.1,0.15,25,1000,257,0.6091637124518217,0.05809497816476958,543.8149620532989
243,1,0.1,0.15,25,1000,446,0.6214308528773413,0.039087198833224826,543.8149620532989
243,2,0.1,0.15,25,1000,210,0.6033180618062942,0.06799343196393337,543.8149620532989
243,3,0.1,0.15,25,1000,139,0.6038846542258935,0.09199826577757154,543.8149620532989
243,4,0.1,0.15,25,1000,381,0.6041748250881217,0.04867600938147063,543.8149620532989
242,0,0.1,0.1,25,1000,351,0.6103779966177838,0.05421212786896818,645.5935698986053
242,1,0.1,0.1,25,1000,221,0.6125558927084918,0.06995353252921355,645.5935698986053
242,2,0.1,0.1,25,1000,343,0.6183535287898245,0.0539306855496471,645.5935698986053
242,3,0.1,0.1,25,1000,311,0.6118350626995867,0.050027230839830655,645.5935698986053
242,4,0.1,0.1,25,1000,312,0.6177401724333638,0.04641395451733329,645.5935698986053
245,0,0.2,0.05,25,1000,132,0.5985745178937274,0.08517303800889654,605.5351181983948
245,1,0.2,0.05,25,1000,148,0.6077395142966971,0.07599086447683158,605.5351181983948
245,2,0.2,0.05,25,1000,122,0.5886528293538471,0.09059413869497093,605.5351181983948
245,3,0.2,0.05,25,1000,152,0.590385785280642,0.0813518754094016,605.5351181983948
245,4,0.2,0.05,25,1000,330,0.6074001258719398,0.05473120585541739,605.5351181983948
244,0,0.1,0.2,25,1000,312,0.6000036285836012,0.049404212877333674,661.3593961238861
244,1,0.1,0.2,25,1000,191,0.5943236641396615,0.06631783260565088,661.3593961238861
244,2,0.1,0.2,25,1000,115,0.6046808792189904,0.09681943472905177,661.3593961238861
244,3,0.1,0.2,25,1000,253,0.6094356653012017,0.05131416786593888,661.3593961238861
244,4,0.1,0.2,25,1000,62,0.5778607952501734,0.11149761620149913,661.3593961238861
248,0,0.2,0.2,25,1000,344,0.6134325194666118,0.050632909010030654,625.8078978061676
248,1,0.2,0.2,25,1000,185,0.6203392131810725,0.0638557791923561,625.8078978061676
248,2,0.2,0.2,25,1000,146,0.6037993510037513,0.07357004388731579,625.8078978061676
248,3,0.2,0.2,25,1000,319,0.6159723721437069,0.054866789085213315,625.8078978061676
248,4,0.2,0.2,25,1000,235,0.6062139926153445,0.06492712192143063,625.8078978061676
246,0,0.2,0.1,25,1000,267,0.606148628706517,0.062034610622625275,710.7154063224792
246,1,0.2,0.1,25,1000,180,0.6090099416053737,0.060540788499128834,710.7154063224792
246,2,0.2,0.1,25,1000,166,0.6149856834615032,0.08992549190378404,710.7154063224792
246,3,0.2,0.1,25,1000,441,0.6112569269990952,0.04391915223234025,710.7154063224792
246,4,0.2,0.1,25,1000,164,0.6108772229037925,0.08031785478846576,710.7154063224792
249,0,0.4,0.05,25,1000,137,0.5978171886877599,0.07124726399724791,645.8046794891358
249,1,0.4,0.05,25,1000,285,0.6175400858610757,0.06055343578175938,645.8046794891358
249,2,0.4,0.05,25,1000,172,0.6155983499183921,0.06733814272196662,645.8046794891358
249,3,0.4,0.05,25,1000,354,0.6127869923650057,0.05293664880131156,645.8046794891358
249,4,0.4,0.05,25,1000,432,0.6303946237950121,0.0463615481027873,645.8046794891358
247,0,0.2,0.15,25,1000,184,0.5937840692459012,0.06270130578178748,705.2263957500458
247,1,0.2,0.15,25,1000,171,0.6114698671752136,0.07900011608267445,705.2263957500458
247,2,0.2,0.15,25,1000,254,0.616823599873612,0.0519269572885629,705.2263957500458
247,3,0.2,0.15,25,1000,220,0.622642629334212,0.065299004158308,705.2263957500458
247,4,0.2,0.15,25,1000,498,0.612155999830255,0.04430603202828449,705.2263957500458
251,0,0.4,0.15,25,1000,47,0.6022449112571542,0.10827076286910894,642.8384550094604
251,1,0.4,0.15,25,1000,313,0.624321776612326,0.059744399763962786,642.8384550094604
251,2,0.4,0.15,25,1000,234,0.6120921673904935,0.06115988968672652,642.8384550094604
251,3,0.4,0.15,25,1000,448,0.6282891658499102,0.04886823915047012,642.8384550094604
251,4,0.4,0.15,25,1000,274,0.6249138858320332,0.052933544444581336,642.8384550094604
250,0,0.4,0.1,25,1000,267,0.6072957920451557,0.049707585229878316,662.845690870285
250,1,0.4,0.1,25,1000,137,0.6133066039896172,0.06985093160289481,662.845690870285
250,2,0.4,0.1,25,1000,346,0.6303418853753374,0.05326606803328542,662.845690870285
250,3,0.4,0.1,25,1000,314,0.6159847200737573,0.04912941166585978,662.845690870285
250,4,0.4,0.1,25,1000,315,0.6352752865508421,0.05752107292759313,662.845690870285
252,0,0.4,0.2,25,1000,207,0.6115613360550123,0.06304670104876771,542.1311405658722
252,1,0.4,0.2,25,1000,332,0.6231792182761068,0.05372904518842907,542.1311405658722
252,2,0.4,0.2,25,1000,255,0.6073265039750516,0.05261490470108006,542.1311405658722
252,3,0.4,0.2,25,1000,374,0.6281550748724047,0.04538536495337316,542.1311405658722
